iid,gender,pid,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec
520,0,544,23,4,15,25,20,10,10,20,15.9090909090909,20.4545454545455,15.9090909090909,18.1818181818182,13.6363636363636,15.9090909090909,6,4,1,28,11,6,2,1,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,7,9,9,7,7,1
520,0,545,24,2,20,20,20,20,10,10,12.5,15.625,25,18.75,25,3.125,5,5,1,28,11,6,2,1,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,7,9,9,7,7,1
520,0,546,30,2,35,10,20,25,5,5,,,,,,,,,,28,11,6,2,1,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,7,9,9,7,7,0
520,0,547,30,2,25,20,20,20,0,15,15.7894736842105,18.421052631579,18.421052631579,18.421052631579,15.7894736842105,13.1578947368421,7,6,1,28,11,6,2,1,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,7,9,9,7,7,0
520,0,548,30,2,40,10,20,10,0,20,5.55555555555555,27.7777777777778,22.2222222222222,27.7777777777778,5.55555555555555,11.1111111111111,7,3,1,28,11,6,2,1,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,7,9,9,7,7,0
520,0,549,28,2,20,20,20,20,0,20,4.76190476190476,21.4285714285714,21.4285714285714,19.047619047619,19.047619047619,14.2857142857143,5,6,1,28,11,6,2,1,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,7,9,9,7,7,1
520,0,550,30,2,30,3,30,30,3,4,10.2564102564103,17.948717948718,17.948717948718,17.948717948718,17.948717948718,17.948717948718,7,4,1,28,11,6,2,1,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,7,9,9,7,7,0
520,0,551,27,1,40,20,20,20,0,0,13.8888888888889,16.6666666666667,19.4444444444444,19.4444444444444,16.6666666666667,13.8888888888889,8,3,1,28,11,6,2,1,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,7,9,9,7,7,0
520,0,552,25,2,70,0,15,15,0,0,5.88235294117647,20.5882352941176,17.6470588235294,17.6470588235294,17.6470588235294,20.5882352941176,5,5,1,28,11,6,2,1,46280,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,7,9,9,7,7,0
521,0,531,25,4,15,30,20,20,10,5,13.8888888888889,27.7777777777778,27.7777777777778,13.8888888888889,13.8888888888889,2.77777777777778,3,1,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,0
521,0,532,26,4,25,20,20,20,5,10,18.421052631579,18.421052631579,18.421052631579,15.7894736842105,15.7894736842105,13.1578947368421,6,5,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,0
521,0,533,26,2,25,25,25,13,12,0,25.9259259259259,25.9259259259259,25.9259259259259,22.2222222222222,,,7,5,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,0
521,0,534,24,6,30,30,30,5,2,3,16.9811320754717,16.9811320754717,15.0943396226415,16.9811320754717,16.9811320754717,16.9811320754717,7,8,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,1
521,0,535,23,2,23,14,19,16,10,18,16.2162162162162,18.9189189189189,18.9189189189189,13.5135135135135,18.9189189189189,13.5135135135135,6,7,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,1
521,0,536,29,2,30,20,20,20,10,0,16.6666666666667,19.047619047619,19.047619047619,16.6666666666667,19.047619047619,9.52380952380952,6,4,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,1
521,0,537,22,4,20,5,25,25,5,20,15,17.5,17.5,20,15,15,7,4,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,1
521,0,538,32,2,50,0,10,30,0,10,18.421052631579,18.421052631579,15.7894736842105,15.7894736842105,15.7894736842105,15.7894736842105,6,6,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,1
521,0,539,22,2,30,10,20,15,15,10,13.1578947368421,23.6842105263158,21.0526315789474,15.7894736842105,18.421052631579,7.89473684210526,5,3,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,0
521,0,540,24,2,20,15,20,20,15,10,16.6666666666667,13.8888888888889,19.4444444444444,19.4444444444444,16.6666666666667,13.8888888888889,6,4,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,1
521,0,541,23,4,40,30,0,20,0,10,12,20,20,18,16,14,7,4,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,0
521,0,542,23,4,25,15,20,20,10,10,8.33333333333333,20.8333333333333,25,29.1666666666667,8.33333333333333,8.33333333333333,2,0,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,0
521,0,543,24,4,20,16,16,17,16,15,16.2790697674419,18.6046511627907,18.6046511627907,16.2790697674419,18.6046511627907,11.6279069767442,5,5,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,1
521,0,544,23,4,15,25,20,10,10,20,14.6341463414634,17.0731707317073,19.5121951219512,17.0731707317073,17.0731707317073,14.6341463414634,6,5,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,0
521,0,545,24,2,20,20,20,20,10,10,17.5,17.5,17.5,17.5,17.5,12.5,7,,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,1
521,0,546,30,2,35,10,20,25,5,5,17.1428571428571,22.8571428571429,17.1428571428571,8.57142857142857,17.1428571428571,17.1428571428571,5,6,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,0
521,0,547,30,2,25,20,20,20,0,15,20,22.8571428571429,17.1428571428571,14.2857142857143,8.57142857142857,17.1428571428571,6,5,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,1
521,0,548,30,2,40,10,20,10,0,20,17.6470588235294,23.5294117647059,23.5294117647059,20.5882352941176,8.82352941176471,5.88235294117647,8,6,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,1
521,0,549,28,2,20,20,20,20,0,20,13.3333333333333,20,17.7777777777778,15.5555555555556,17.7777777777778,15.5555555555556,6,6,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,0
521,0,550,30,2,30,3,30,30,3,4,17.6470588235294,17.6470588235294,17.6470588235294,17.6470588235294,14.7058823529412,14.7058823529412,6,6,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,1
521,0,551,27,1,40,20,20,20,0,0,20,17.5,20,15,15,12.5,7,5,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,1
521,0,552,25,2,70,0,15,15,0,0,12,16,24,16,16,16,4,5,1,26,11,2,3,1,41191,1,3,1,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,1
522,0,531,25,4,15,30,20,20,10,5,18.5185185185185,18.5185185185185,18.5185185185185,3.7037037037037,37.037037037037,3.7037037037037,1,1,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,0
522,0,532,26,4,25,20,20,20,5,10,18.1818181818182,18.1818181818182,18.1818181818182,15.9090909090909,18.1818181818182,11.3636363636364,7,5,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,0
522,0,533,26,2,25,25,25,13,12,0,13.0434782608696,19.5652173913043,19.5652173913043,17.3913043478261,21.7391304347826,8.69565217391304,7,4,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,1
522,0,534,24,6,30,30,30,5,2,3,15.2173913043478,17.3913043478261,17.3913043478261,17.3913043478261,15.2173913043478,17.3913043478261,6,7,,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,0
522,0,535,23,2,23,14,19,16,10,18,17.5,17.5,17.5,17.5,15,15,7,5,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,0
522,0,536,29,2,30,20,20,20,10,0,15.9090909090909,18.1818181818182,20.4545454545455,15.9090909090909,18.1818181818182,11.3636363636364,7,6,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,0
522,0,537,22,4,20,5,25,25,5,20,14,18,18,16,18,16,8,5,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,1
522,0,538,32,2,50,0,10,30,0,10,17.6470588235294,17.6470588235294,17.6470588235294,17.6470588235294,14.7058823529412,14.7058823529412,5,8,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,1
522,0,539,22,2,30,10,20,15,15,10,18,12,20,18,16,16,8,10,0,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,1
522,0,540,24,2,20,15,20,20,15,10,16.6666666666667,19.4444444444444,22.2222222222222,19.4444444444444,13.8888888888889,8.33333333333333,7,4,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,0
522,0,541,23,4,40,30,0,20,0,10,15.9090909090909,13.6363636363636,20.4545454545455,18.1818181818182,18.1818181818182,13.6363636363636,8,4,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,0
522,0,542,23,4,25,15,20,20,10,10,20,16.6666666666667,13.3333333333333,20,23.3333333333333,6.66666666666667,6,7,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,0
522,0,543,24,4,20,16,16,17,16,15,15.9090909090909,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,11.3636363636364,5,5,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,0
522,0,544,23,4,15,25,20,10,10,20,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,7,7,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,1
522,0,545,24,2,20,20,20,20,10,10,17.948717948718,17.948717948718,17.948717948718,17.948717948718,17.948717948718,10.2564102564103,7,5,0,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,1
522,0,546,30,2,35,10,20,25,5,5,15.2173913043478,17.3913043478261,17.3913043478261,17.3913043478261,13.0434782608696,19.5652173913043,7,7,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,1
522,0,547,30,2,25,20,20,20,0,15,14.6341463414634,19.5121951219512,14.6341463414634,17.0731707317073,19.5121951219512,14.6341463414634,7,6,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,1
522,0,548,30,2,40,10,20,10,0,20,16.6666666666667,16.6666666666667,29.1666666666667,4.16666666666667,29.1666666666667,4.16666666666667,1,1,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,0
522,0,549,28,2,20,20,20,20,0,20,14.2857142857143,19.047619047619,19.047619047619,19.047619047619,16.6666666666667,11.9047619047619,6,4,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,1
522,0,550,30,2,30,3,30,30,3,4,18.75,21.875,18.75,12.5,12.5,15.625,5,4,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,0
522,0,551,27,1,40,20,20,20,0,0,18.421052631579,18.421052631579,21.0526315789474,10.5263157894737,18.421052631579,13.1578947368421,7,6,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,0
522,0,552,25,2,70,0,15,15,0,0,8.33333333333333,8.33333333333333,25,16.6666666666667,25,16.6666666666667,6,3,1,22,1,2,3,6,71787,1,6,2,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,1
523,0,531,25,4,15,30,20,20,10,5,21.7391304347826,43.4782608695652,21.7391304347826,4.34782608695652,4.34782608695652,4.34782608695652,4,1,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,532,26,4,25,20,20,20,5,10,12.7659574468085,17.0212765957447,19.1489361702128,14.8936170212766,17.0212765957447,19.1489361702128,8,5,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,533,26,2,25,25,25,13,12,0,20,32,28,20,,,6,7,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,534,24,6,30,30,30,5,2,3,17.2413793103448,17.2413793103448,17.2413793103448,17.2413793103448,17.2413793103448,13.7931034482759,5,5,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,535,23,2,23,14,19,16,10,18,17.6470588235294,14.7058823529412,17.6470588235294,20.5882352941176,17.6470588235294,11.7647058823529,5,3,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,536,29,2,30,20,20,20,10,0,11.7647058823529,23.5294117647059,20.5882352941176,17.6470588235294,17.6470588235294,8.82352941176471,3,5,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,537,22,4,20,5,25,25,5,20,11.1111111111111,22.2222222222222,22.2222222222222,11.1111111111111,13.8888888888889,19.4444444444444,4,7,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,0
523,0,538,32,2,50,0,10,30,0,10,12.9032258064516,19.3548387096774,16.1290322580645,19.3548387096774,16.1290322580645,16.1290322580645,6,9,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,539,22,2,30,10,20,15,15,10,8.88888888888889,22.2222222222222,22.2222222222222,17.7777777777778,15.5555555555556,13.3333333333333,5,4,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,540,24,2,20,15,20,20,15,10,29.4117647058824,17.6470588235294,11.7647058823529,23.5294117647059,11.7647058823529,5.88235294117647,4,4,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,0
523,0,541,23,4,40,30,0,20,0,10,2.7027027027027,13.5135135135135,21.6216216216216,13.5135135135135,24.3243243243243,24.3243243243243,4,5,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,542,23,4,25,15,20,20,10,10,4.16666666666667,8.33333333333333,16.6666666666667,25,20.8333333333333,25,2,8,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,543,24,4,20,16,16,17,16,15,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,10,10,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,544,23,4,15,25,20,10,10,20,12.8205128205128,20.5128205128205,17.948717948718,17.948717948718,15.3846153846154,15.3846153846154,7,8,0,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,545,24,2,20,20,20,20,10,10,10.7142857142857,25,25,14.2857142857143,21.4285714285714,3.57142857142857,5,5,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,546,30,2,35,10,20,25,5,5,17.6470588235294,14.7058823529412,14.7058823529412,17.6470588235294,17.6470588235294,17.6470588235294,6,6,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,547,30,2,25,20,20,20,0,15,8.10810810810811,21.6216216216216,21.6216216216216,18.9189189189189,16.2162162162162,13.5135135135135,7,6,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,548,30,2,40,10,20,10,0,20,4.54545454545455,45.4545454545455,27.2727272727273,4.54545454545455,13.6363636363636,4.54545454545455,6,9,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,549,28,2,20,20,20,20,0,20,7.89473684210526,18.421052631579,15.7894736842105,21.0526315789474,23.6842105263158,13.1578947368421,5,4,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,550,30,2,30,3,30,30,3,4,11.5384615384615,19.2307692307692,19.2307692307692,19.2307692307692,19.2307692307692,11.5384615384615,4,2,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,0
523,0,551,27,1,40,20,20,20,0,0,10.8108108108108,21.6216216216216,18.9189189189189,18.9189189189189,16.2162162162162,13.5135135135135,8,7,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
523,0,552,25,2,70,0,15,15,0,0,4.87804878048781,17.0731707317073,21.9512195121951,19.5121951219512,17.0731707317073,19.5121951219512,6,6,1,27,9,4,3,2,,1,4,3,10,8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,6,8,8,6,6,1
524,0,531,25,4,15,30,20,20,10,5,10.4166666666667,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,6.25,4,1,1,25,4,4,9,6,72412,1,7,4,4,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,5,9,9,7,7,1
524,0,532,26,4,25,20,20,20,5,10,16.2790697674419,20.9302325581395,18.6046511627907,18.6046511627907,13.953488372093,11.6279069767442,8,5,1,25,4,4,9,6,72412,1,7,4,4,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,5,9,9,7,7,1
524,0,533,26,2,25,25,25,13,12,0,25.8064516129032,,25.8064516129032,25.8064516129032,,22.5806451612903,8,7,1,25,4,4,9,6,72412,1,7,4,4,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,5,9,9,7,7,1
524,0,534,24,6,30,30,30,5,2,3,17.3076923076923,15.3846153846154,17.3076923076923,17.3076923076923,17.3076923076923,15.3846153846154,8,7,1,25,4,4,9,6,72412,1,7,4,4,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,5,9,9,7,7,1
524,0,535,23,2,23,14,19,16,10,18,17.0731707317073,19.5121951219512,17.0731707317073,17.0731707317073,14.6341463414634,14.6341463414634,7,6,1,25,4,4,9,6,72412,1,7,4,4,4,1,7,9,8,8,6,3,8,7,7,8,8,5,5,7,5,15,20,25,20,10,10,35,10,15,20,10,10,5,9,7,8,7,5,9,9,7,7,1
