iid,gender,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,race,imprace,imprelig,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2
374,1,353,0,-0.08,1,25,4,15,10,25,25,10,15,1,6,7,7,6,6,,7,5,2,30,8,4,6,6,,1,4,2,CONSULTING,7,10,10,8,7,8,8,5,5,6,5,6,9,10,9,8,4,4,7,,50,10,10,10,5,15,60,10,10,10,5,5,6,7,6,7,7,7,7,6,6,6,0,5,5,6,4,6,5,6,5,0,2,,,,,,,,,,,,,,,,,,60,10,5,10,10,5,60,10,10,5,10,5,7,7,7,6,6,7,7,6,6,6
374,1,354,0,0.54,0,22,2,20,10,20,20,20,10,0,,,,,,,,,,30,8,4,6,6,,1,4,2,CONSULTING,7,10,10,8,7,8,8,5,5,6,5,6,9,10,9,8,4,4,7,,50,10,10,10,5,15,60,10,10,10,5,5,6,7,6,7,7,7,7,6,6,6,0,6,4,3,5,4,6,5,6,,2,,,,,,,,,,,,,,,,,,60,10,5,10,10,5,60,10,10,5,10,5,7,7,7,6,6,7,7,6,6,6
374,1,355,0,0.1,0,24,2,50,20,10,5,10,5,0,,,,,,,,,,30,8,4,6,6,,1,4,2,CONSULTING,7,10,10,8,7,8,8,5,5,6,5,6,9,10,9,8,4,4,7,,50,10,10,10,5,15,60,10,10,10,5,5,6,7,6,7,7,7,7,6,6,6,1,7,6,5,5,6,5,4,6,,2,,,,,,,,,,,,,,,,,,60,10,5,10,10,5,60,10,10,5,10,5,7,7,7,6,6,7,7,6,6,6
374,1,356,0,0.54,0,27,2,15,25,20,20,0,20,0,4,6,7,4,7,4,4,5,2,30,8,4,6,6,,1,4,2,CONSULTING,7,10,10,8,7,8,8,5,5,6,5,6,9,10,9,8,4,4,7,,50,10,10,10,5,15,60,10,10,10,5,5,6,7,6,7,7,7,7,6,6,6,0,6,6,6,4,5,5,6,5,0,2,,,,,,,,,,,,,,,,,,60,10,5,10,10,5,60,10,10,5,10,5,7,7,7,6,6,7,7,6,6,6
374,1,357,1,-0.01,1,27,4,15,20,20,20,20,5,1,5,8,8,6,8,6,6,7,2,30,8,4,6,6,,1,4,2,CONSULTING,7,10,10,8,7,8,8,5,5,6,5,6,9,10,9,8,4,4,7,,50,10,10,10,5,15,60,10,10,10,5,5,6,7,6,7,7,7,7,6,6,6,1,10,8,7,6,7,8,10,9,0,2,,,,,,,,,,,,,,,,,,60,10,5,10,10,5,60,10,10,5,10,5,7,7,7,6,6,7,7,6,6,6
374,1,358,0,-0.19,1,26,4,20,10,25,25,10,10,0,6,7,7,7,7,6,6,7,2,30,8,4,6,6,,1,4,2,CONSULTING,7,10,10,8,7,8,8,5,5,6,5,6,9,10,9,8,4,4,7,,50,10,10,10,5,15,60,10,10,10,5,5,6,7,6,7,7,7,7,6,6,6,0,6,5,6,4,5,6,7,6,0,2,,,,,,,,,,,,,,,,,,60,10,5,10,10,5,60,10,10,5,10,5,7,7,7,6,6,7,7,6,6,6
374,1,359,0,-0.07,0,26,2,9,17,23,15,14,22,0,7,5,5,5,6,1,2,2,2,30,8,4,6,6,,1,4,2,CONSULTING,7,10,10,8,7,8,8,5,5,6,5,6,9,10,9,8,4,4,7,,50,10,10,10,5,15,60,10,10,10,5,5,6,7,6,7,7,7,7,6,6,6,0,5,7,5,5,4,3,5,5,0,2,,,,,,,,,,,,,,,,,,60,10,5,10,10,5,60,10,10,5,10,5,7,7,7,6,6,7,7,6,6,6
374,1,360,0,0.18,0,24,6,20,30,10,10,10,20,0,6,7,7,5,6,5,7,5,2,30,8,4,6,6,,1,4,2,CONSULTING,7,10,10,8,7,8,8,5,5,6,5,6,9,10,9,8,4,4,7,,50,10,10,10,5,15,60,10,10,10,5,5,6,7,6,7,7,7,7,6,6,6,0,6,6,5,5,4,5,6,6,0,2,,,,,,,,,,,,,,,,,,60,10,5,10,10,5,60,10,10,5,10,5,7,7,7,6,6,7,7,6,6,6
375,1,341,0,-0.13,0,23,4,20,20,20,20,20,0,1,10,9,9,8,7,6,7,7,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,0,4,7,7,7,5,3,5,6,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,342,0,0.38,0,33,3,40,15,25,5,15,0,1,10,7,6,5,7,,7,3,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,0,3,6,6,5,5,3,4,4,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,343,0,-0.07,1,32,2,5,25,20,10,15,25,0,,,,,,,,,,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,0,,,,,,,,,,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,344,0,0.47,0,26,3,15,15,15,20,20,15,1,8,6,6,6,6,9,8,8,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,0,3,5,7,5,7,5,5,7,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,345,0,0.01,1,24,2,10,20,27,23,15,5,1,10,8,9,9,8,6,9,7,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,0,3,7,6,5,4,3,4,5,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,346,0,,0,,,,,,,,,0,8,8,9,7,7,8,8,5,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,1,5,6,7,6,7,7,6,6,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,347,0,0.47,0,26,1,30,5,10,20,30,5,0,8,4,5,5,5,3,5,1,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,0,1,4,2,1,2,1,2,3,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,348,0,0.24,0,21,4,15,25,15,15,15,15,1,9,9,8,8,9,8,6,5,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,0,3,6,6,5,5,3,3,6,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,349,1,-0.17,1,33,2,25,20,10,20,20,5,1,9,8,5,10,7,,9,9,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,1,10,8,6,8,5,8,7,8,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,350,0,-0.23,1,31,2,12,25,25,8,15,15,0,9,6,6,6,5,3,5,3,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,1,7,7,8,7,6,6,7,7,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,351,1,-0.2,0,35,4,15,15,30,15,15,10,1,8,8,8,8,8,8,8,8,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,1,7,6,5,6,6,6,6,5,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,352,0,-0.06,0,29,6,20,20,20,10,10,20,1,9,7,8,8,8,8,9,6,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,0,5,5,4,4,4,3,4,6,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,353,0,-0.52,0,25,4,15,10,25,25,10,15,0,6,6,6,5,5,,4,4,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,0,2,4,4,2,3,2,3,3,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,354,0,0.49,1,22,2,20,10,20,20,20,10,1,7,10,6,6,6,3,5,6,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,0,2,3,6,4,6,3,4,4,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,355,0,0.15,1,24,2,50,20,10,5,10,5,1,9,6,7,7,7,7,8,7,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,0,2,4,4,2,5,2,3,5,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,356,0,0.55,1,27,2,15,25,20,20,0,20,0,5,6,6,5,,5,4,4,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,1,6,8,8,5,5,3,6,4,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,357,0,-0.07,0,27,4,15,20,20,20,20,5,0,7,6,7,5,5,4,4,2,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,1,6,8,8,7,7,6,6,8,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,358,0,0.47,0,26,4,20,10,25,25,10,10,0,8,8,8,8,8,6,8,7,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,1,5,7,8,7,9,6,6,6,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,359,0,-0.38,1,26,2,9,17,23,15,14,22,0,9,6,6,6,,1,3,2,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,0,2,4,3,1,3,1,2,2,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
375,1,360,1,-0.27,0,24,6,20,30,10,10,10,20,1,9,5,6,6,5,3,6,4,2,27,8,2,3,2,,1,3,1,Private Equity,1,9,8,5,8,4,4,2,2,7,5,6,5,6,3,6,7,3,5,,30,20,15,15,8,12,30,10,10,15,25,10,8,9,9,8,9,9,8,8,8,9,1,4,9,9,7,8,5,6,7,0,6,,,,,,,,,,,,,,,,,,35,12,10,20,5,18,40,10,5,20,5,20,8,9,8,9,9,8,8,7,8,7
376,1,341,0,0.5,1,23,4,20,20,20,20,20,0,0,8,8,10,7,10,6,5,6,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,8,9,7,7,7,7,7,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,342,0,0.41,0,33,3,40,15,25,5,15,0,1,7,8,10,7,10,,7,6,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,6,9,8,7,9,8,8,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,343,0,0.48,0,32,2,5,25,20,10,15,25,0,8,8,8,6,8,5,8,3,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,5,9,7,5,9,4,4,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,344,0,-0.06,0,26,3,15,15,15,20,20,15,1,6,6,9,9,9,8,8,8,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,7,9,7,7,7,7,7,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,345,0,0.02,0,24,2,10,20,27,23,15,5,0,5,8,9,8,8,8,6,1,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,346,0,,0,,,,,,,,,0,,,,,,,,,,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,8,9,7,7,7,8,7,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,347,0,0.56,0,26,1,30,5,10,20,30,5,1,6,7,7,6,5,5,6,2,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,4,9,8,7,7,5,6,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,348,0,0.19,1,21,4,15,25,15,15,15,15,1,7,8,10,5,9,6,5,5,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,5,9,7,6,6,6,5,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,349,0,0.15,0,33,2,25,20,10,20,20,5,0,6,4,9,2,10,,5,2,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,10,9,8,7,7,6,8,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,350,0,0.31,0,31,2,12,25,25,8,15,15,1,6,8,8,7,9,6,7,5,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,6,9,7,4,5,5,5,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,351,0,0.24,1,35,4,15,15,30,15,15,10,1,7,7,8,7,7,7,8,7,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,5,9,6,5,6,5,5,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,352,0,0.36,0,29,6,20,20,20,10,10,20,1,7,7,8,8,8,7,8,6,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,5,9,8,6,5,5,5,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,353,0,0.5,1,25,4,15,10,25,25,10,15,1,7,7,7,6,5,5,7,5,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,5,9,8,5,5,4,4,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,354,0,0.11,0,22,2,20,10,20,20,20,10,0,4,10,10,3,10,2,5,4,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,6,8,7,4,6,6,4,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,355,0,0.08,0,24,2,50,20,10,5,10,5,0,7,9,9,9,8,7,6,5,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,7,8,7,5,6,5,5,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,356,0,-0.03,0,27,2,15,25,20,20,0,20,0,5,6,7,7,8,7,7,6,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,9,9,9,6,8,7,7,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,357,1,0.1,1,27,4,15,20,20,20,20,5,1,5,8,9,7,9,7,7,3,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,1,9,9,8,8,7,9,9,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,358,1,0.24,1,26,4,20,10,25,25,10,10,1,10,10,10,10,10,10,10,10,1,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,1,10,10,10,10,10,10,10,10,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,359,0,0.28,0,26,2,9,17,23,15,14,22,0,6,5,7,,5,2,4,4,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,9,9,9,8,8,7,8,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,1,360,0,0.27,0,24,6,20,30,10,10,10,20,0,5,6,7,5,7,4,5,5,2,25,8,4,10,7,66827,1,5,2,still wondering,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,,30,10,15,20,15,10,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,0,5,9,7,5,5,5,5,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,1,341,0,-0.23,1,23,4,20,20,20,20,20,0,0,6,6,6,6,6,6,4,6,2,26,8,4,3,2,,1,5,1,investment management,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,7,6,7,8,7,0,8,8,8,8,7,6,5,5,0,2,,,,,,,,,,,,,,,,,,20,20,20,30,20,10,20,20,20,20,20,20,7,9,8,7,8,7,8,8,7,7
377,1,342,0,-0.01,0,33,3,40,15,25,5,15,0,0,5,6,6,4,5,,5,5,2,26,8,4,3,2,,1,5,1,investment management,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,7,6,7,8,7,0,5,5,5,5,8,4,3,6,0,2,,,,,,,,,,,,,,,,,,20,20,20,30,20,10,20,20,20,20,20,20,7,9,8,7,8,7,8,8,7,7
377,1,343,0,-0.47,0,32,2,5,25,20,10,15,25,0,,,,,,,,,,26,8,4,3,2,,1,5,1,investment management,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,7,6,7,8,7,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,20,20,20,30,20,10,20,20,20,20,20,20,7,9,8,7,8,7,8,8,7,7
377,1,344,1,0.3,0,26,3,15,15,15,20,20,15,1,6,7,7,7,6,8,7,7,2,26,8,4,3,2,,1,5,1,investment management,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,7,6,7,8,7,1,8,8,8,7,6,5,7,6,0,2,,,,,,,,,,,,,,,,,,20,20,20,30,20,10,20,20,20,20,20,20,7,9,8,7,8,7,8,8,7,7
377,1,345,0,0.2,0,24,2,10,20,27,23,15,5,0,5,10,8,5,10,5,5,5,2,26,8,4,3,2,,1,5,1,investment management,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,7,6,7,8,7,0,5,8,9,8,9,5,4,6,0,2,,,,,,,,,,,,,,,,,,20,20,20,30,20,10,20,20,20,20,20,20,7,9,8,7,8,7,8,8,7,7
377,1,346,0,,0,,,,,,,,,0,6,6,5,4,4,3,4,3,2,26,8,4,3,2,,1,5,1,investment management,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,7,6,7,8,7,1,9,9,9,9,7,7,8,7,0,2,,,,,,,,,,,,,,,,,,20,20,20,30,20,10,20,20,20,20,20,20,7,9,8,7,8,7,8,8,7,7
377,1,347,0,0.25,0,26,1,30,5,10,20,30,5,0,8,4,7,5,6,5,4,1,2,26,8,4,3,2,,1,5,1,investment management,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,7,6,7,8,7,0,5,6,5,4,6,2,3,2,0,2,,,,,,,,,,,,,,,,,,20,20,20,30,20,10,20,20,20,20,20,20,7,9,8,7,8,7,8,8,7,7
377,1,348,0,-0.07,1,21,4,15,25,15,15,15,15,1,8,8,8,8,8,7,7,5,2,26,8,4,3,2,,1,5,1,investment management,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,7,6,7,8,7,0,5,9,8,9,8,6,5,6,0,2,,,,,,,,,,,,,,,,,,20,20,20,30,20,10,20,20,20,20,20,20,7,9,8,7,8,7,8,8,7,7
377,1,349,0,-0.32,0,33,2,25,20,10,20,20,5,0,5,7,7,4,5,,5,5,2,26,8,4,3,2,,1,5,1,investment management,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,7,6,7,8,7,1,8,8,8,8,8,5,7,6,0,2,,,,,,,,,,,,,,,,,,20,20,20,30,20,10,20,20,20,20,20,20,7,9,8,7,8,7,8,8,7,7
377,1,350,0,-0.21,0,31,2,12,25,25,8,15,15,0,5,5,6,4,6,3,3,3,2,26,8,4,3,2,,1,5,1,investment management,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,7,6,7,8,7,0,7,8,9,6,6,4,5,5,0,2,,,,,,,,,,,,,,,,,,20,20,20,30,20,10,20,20,20,20,20,20,7,9,8,7,8,7,8,8,7,7
